department,disease,question,answer,page_url,aaa,aaa,aaa,aaa,time
内科,肺炎,http://ask.39.net/question/66075623.html,3M 9001口罩是什么？可以用于这次新冠肺炎的预防吗？,3M9001V口罩属于GB2626-2006标准，KN90级别的折叠式防颗粒物口罩，佩戴方式为耳戴式。防护非油性颗粒物的过滤效率不低于90%，对于病毒，它只能过滤到90%。所以还没有n95口罩过滤的效果更好。预防心型冠状病毒来说，对于普通民众，如果不直接接触信息冠状病毒的病人，那么3m口罩也是可以的，还是能起到一定的效果。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075622.html,新冠肺炎可能会导致鼻塞的症状吗？,新冠肺炎在早期与感冒很相似，就是发烧加上呼吸道症状，如咳嗽、鼻塞以及嗓子痒，干咳，一般的普通感冒5-7天就好了，而新冠肺炎则会越来越严重，一周后会出现胸闷气短，活动后气促的现象。最主要还是看自己是有无接触过新冠肺炎的人，或是自己有没有去过高发疫区比如湖北。如果去过后出现了干咳、发烧等类似症状，就要去医院咨询医生。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075618.html,国家公布的这几次新冠肺炎诊疗建议，新冠肺炎的血象是怎样的？,新冠肺炎的血象是不典型的，主要是血常规中白细胞正常，淋巴细胞百分之比降低，所以不能作为参考依据的，主要是看血氧饱和度，肺功能测定，然后针对性的治疗。如果是有肺炎，需要住院使用合适的药物治疗，需要用抗病毒药物，配合中医中药治疗，如果是有呼吸困难，需要用呼吸机辅助呼吸治疗合适。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075613.html,一般的新冠病毒肺炎需要治疗多久？病人会经历什么时期？,新冠病毒肺炎的机理其实是过激的免疫反应制造的大量自由基引起的器官损伤，治疗恢复时间，一般都要在15天左右，具体还是要看病毒感染严重程度以及患者自身抵抗力，系统基础疾病，怀还有对于药物治疗的敏感性等。一般病人会出现发热，干咳，乏力，咽喉痛，一般7天左右会出现加重，出现胸闷，气急加重，严重出现呼吸困难，呼吸衰竭可能。当然只有及时对症治疗，结合身体抵抗力好，多数还是可以治愈。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075612.html,新冠肺炎的发烧可以用退烧药进行治疗吗？,综合你的提问，目前爆发流行的新型冠状病毒感染引起的肺炎，属于呼吸道传染病，具有较强传染性，需要积极治疗隔离，由于新型冠状病毒属于首次发现，对其还没有完全认识，就目前掌握的资料来看。发病后如果出现发热，如果只是低热，可以不用退烧药，如果是38.5度以上则需要服用退热药。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075615.html,新冠肺炎会有嗓子疼的症状吗？疫情期间的嗓子疼有哪些其他的可能性？,新型冠状病毒肺炎临床表现主要以发热、乏力、干咳为主，少数患者会伴有鼻塞、流鼻涕、腹泻等症状。最近如果没有接触武汉地区或者感染的人群，出现嗓子疼，考虑应该是受凉感冒，扁桃体发炎引起的症状。可以口服阿莫西林胶囊，猴耳环胶囊，连花清瘟胶囊。建议患者平时多吃一些新鲜的水果和蔬菜，多喝水，注意保暖，以免受凉。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075614.html,对于一个新冠肺炎患者的潜伏期，是用时间倒推的方式计算吗？,综合你的提问，目前爆发流行的新型冠状病毒感染引起的肺炎，属于呼吸道传染病，具有较强传染性，需要积极治疗隔离，由于新型冠状病毒属于首次发现，对其还没有完全认识，就目前掌握的资料来看，对于潜伏期计算。是从大量流行病学分析得到的，从患者接触传染源到发病这段时间就是潜伏期，多数患者有相同规律。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075605.html,头晕是新冠肺炎的典型症状之一吗？如果不是，头晕有哪些可能性？,头晕应该不是新型冠状病毒，一般出现头晕应该是经常低头看手机以及电子产品，导致的颈椎，或者脑供血不足引起的症状。可以口服西比灵，或者乘晕宁。建议患者平时尽量少看手机以及电子产品，多活动活动颈椎部位，做个头部运动，注意颈椎保暖，以免受凉。不要熬夜，多休息，保证充足的睡眠。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075603.html,接触过新冠肺炎患者就会被感染吗？和新冠肺炎患者要避免怎样的接触？,并不是接触过新型冠状病毒肺炎的患者就会被感染，因为每个人的抵抗力不一样，但是接触病毒携带者被感染的机会很大。预防冠状病毒感染主要是避免解除高危人群，切断传播途径，不要去人群密集处，另外提高抵抗力，不要熬夜，注意个人卫生。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075599.html,这次新冠肺炎治愈后会有后遗症吗？如果有的话，有哪些后遗症？,综合你的提问，目前爆发流行的新型冠状病毒感染引起的肺炎，属于呼吸道传染病，具有较强传染性，需要积极治疗隔离，由于新型冠状病毒属于首次发现，对其还没有完全认识，就目前掌握的资料来看。患者康复后短期内没有出现后遗症，至于今后是否会出现后遗症，需要进一步观察研究。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075596.html,发烧多少度要警惕新冠肺炎？,新冠肺炎一般有疫区史和新冠肺炎患者接触史。疫情期间避免不必要的外出、聚会等，并注意室内消毒勤洗手，外出戴口罩等防护措施。感染患者初期没有不适症状，发病后一般厚发热、咳嗽等上呼吸道感染症状，有如果没有明确的疫区史和新冠肺炎患者接触史的体温在37.2℃以上建议到当地的发热门诊就诊。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075590.html,截止目前的新冠肺炎病例，病人最常见的临床症状是什么？,新型冠状病毒肺炎症状主要还是发热、呼吸道咳嗽、干咳，憋气的症状，少数伴有鼻塞、流涕、腹泻等症状。重症病例多在1周后出现呼吸困难。治疗主要还是抗病毒药物治疗，可试用α-干扰素雾化吸入；洛匹那韦和利托那韦口服，另外磷酸氯喹对新冠肺炎有一定的诊疗效果。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075580.html,普通的肺炎可以用中医来治疗吗？,普通的肺炎通常是由各种普通的感冒病毒细菌感染引起。最常见的是有肺炎链球菌感染一起。尤其是在感冒以后继发，治疗方法可以通过中西医结合。如果是以病毒感染为主可以通过中西医结合，如果确诊是有各种细菌感染一起，可以应用于有效的抗生素进行治疗。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075582.html,医生怎么判断一个新冠肺炎患者符合出院标准？,作为临床医生的话，要判断一个新型肺炎出院的标准，首先从眼睛都看得到，这个患者是不是一切症状都消失？没有咳嗽咳痰了，没有乏力，发热，精神好转啊！而呼吸顺畅了这些。再通过做这个胸部CT，炎症消失了，或者检测核酸，两次阴性。所以一般人都可以看得到一个人健不健康，从病人表现都有个大概。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075581.html,新冠肺炎患者发烧的状态是高烧还是低烧？为什么？,综合你的提问，目前爆发流行的新型冠状病毒感染引起的肺炎，属于呼吸道传染病，具有较强传染性，需要积极治疗隔离，由于新型冠状病毒属于首次发现，对其还没有完全认识，就目前掌握的资料来看，该病毒引起的肺炎，是否会出现发热，是低热还是高热，因人而异。轻症患者可没有发热或者只有低热，重症患者则可能出现持续性高热症状。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075570.html,第一例新冠肺炎是怎么被发现的？,不是说第1倒病人是怎么发现的，而是在某个农贸海鲜市场陆续发现了7例发热，干咳，呼吸困难的病人才逐渐引起重视，在这些病人中分离出冠状病毒。咽拭子病毒核酸呈阳性。对冠状病毒肺炎也是逐渐加深认识。现在比较可喜的是已经采集到完整病毒，在这个基础上可以研制出新冠肺炎疫苗。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075565.html,目前发现了潜伏期更长的新冠肺炎案例，普通人的隔离期有必要延长吗？,综合你的提问，目前爆发流行的新型冠状病毒感染引起的肺炎，属于呼吸道传染病，具有较强传染性，需要积极治疗隔离，由于新型冠状病毒属于首次发现，对其还没有完全认识，就目前掌握的资料来看，感染该病毒后一般潜伏期是3-5天，长的可达14天天最长的可有24天。才发病，不过只是少数。当然隔离期越长越好，但是对于普通人还要考虑上班，学习等情况，所以不能一概而论。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-17
内科,肺炎,http://ask.39.net/question/66075556.html,怀疑自己感染了肺炎，要怎么办？,做好个人防护，及时就医。排除新冠肺炎可能，若为普通肺炎，积极配合医生治疗。注意监测病情变化。室内要保持良好通风，温湿度适宜。勤洗手，注意休息。出现发热咳嗽咳痰，如果病情允许，适当增加饮水量。必要时雾化吸入。不要过于恐慌，要保持良好心态。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-17
